timestamp,action,name,code,price,shares,position,profit,level,date,year_month,label
2015-01-05 09:30:00,重装建仓,纳指ETF,513100.XSHG,1.392,57400.0,57400.0,,,2015-01-05,2015-01,"纳指ETF
513100.XSHG"
2015-01-05 09:30:00,重装建仓,黄金ETF,518880.XSHG,2.412,33100.0,33100.0,,,2015-01-05,2015-01,"黄金ETF
518880.XSHG"
2015-01-05 09:30:00,重装建仓,500ETF,510500.XSHG,1.489,53700.0,53700.0,,,2015-01-05,2015-01,"500ETF
510500.XSHG"
2015-01-05 09:30:00,重装建仓,创业板ETF易方达,159915.XSHE,1.432,55800.0,55800.0,,,2015-01-05,2015-01,"创业板ETF易方达
159915.XSHE"
2015-01-05 09:31:00,底仓到账,纳指ETF,513100.XSHG,,,57400.0,,11.0,2015-01-05,2015-01,"纳指ETF
513100.XSHG"
2015-01-05 09:31:00,底仓到账,黄金ETF,518880.XSHG,,,33100.0,,11.0,2015-01-05,2015-01,"黄金ETF
518880.XSHG"
2015-01-05 09:31:00,底仓到账,500ETF,510500.XSHG,,,53700.0,,11.0,2015-01-05,2015-01,"500ETF
510500.XSHG"
2015-01-05 09:31:00,底仓到账,创业板ETF易方达,159915.XSHE,,,55800.0,,11.0,2015-01-05,2015-01,"创业板ETF易方达
159915.XSHE"
2015-01-06 09:31:00,加仓,纳指ETF,513100.XSHG,1.349,5000.0,62400.0,,12.0,2015-01-06,2015-01,"纳指ETF
513100.XSHG"
2015-01-06 13:03:00,止盈,创业板ETF易方达,159915.XSHE,1.477,4900.0,50900.0,219.78,10.0,2015-01-06,2015-01,"创业板ETF易方达
159915.XSHE"
2015-01-06 13:53:00,止盈,500ETF,510500.XSHG,1.534,4600.0,49100.0,206.29,10.0,2015-01-06,2015-01,"500ETF
510500.XSHG"
2015-01-09 10:24:00,止盈,创业板ETF易方达,159915.XSHE,1.522,4700.0,46200.0,210.78,10.0,2015-01-09,2015-01,"创业板ETF易方达
159915.XSHE"
2015-01-12 13:13:00,加仓,500ETF,510500.XSHG,1.486,4500.0,53600.0,,11.0,2015-01-12,2015-01,"500ETF
510500.XSHG"
2015-01-15 14:57:00,止盈,500ETF,510500.XSHG,1.535,4700.0,48900.0,229.58,10.0,2015-01-15,2015-01,"500ETF
510500.XSHG"
2015-01-16 09:31:00,止盈,黄金ETF,518880.XSHG,2.509,2900.0,30200.0,280.57,11.0,2015-01-16,2015-01,"黄金ETF
518880.XSHG"
2015-01-16 11:09:00,止盈,创业板ETF易方达,159915.XSHE,1.568,4500.0,41700.0,206.29,9.0,2015-01-16,2015-01,"创业板ETF易方达
159915.XSHE"
2015-01-19 09:32:00,加仓,500ETF,510500.XSHG,1.487,4500.0,53400.0,,11.0,2015-01-19,2015-01,"500ETF
510500.XSHG"
2015-01-19 10:21:00,止盈,500ETF,510500.XSHG,1.532,4700.0,48700.0,210.78,10.0,2015-01-19,2015-01,"500ETF
510500.XSHG"
2015-01-19 10:36:00,止盈,创业板ETF易方达,159915.XSHE,1.616,4400.0,37300.0,210.49,8.0,2015-01-19,2015-01,"创业板ETF易方达
159915.XSHE"
2015-01-19 14:17:00,加仓,500ETF,510500.XSHG,1.486,4500.0,53200.0,,11.0,2015-01-19,2015-01,"500ETF
510500.XSHG"
2015-01-19 14:28:00,加仓,创业板ETF易方达,159915.XSHE,1.567,4300.0,41600.0,,9.0,2015-01-19,2015-01,"创业板ETF易方达
159915.XSHE"
2015-01-20 09:31:00,止盈,黄金ETF,518880.XSHG,2.598,2700.0,27500.0,239.6,10.0,2015-01-20,2015-01,"黄金ETF
518880.XSHG"
2015-01-20 10:34:00,止盈,创业板ETF易方达,159915.XSHE,1.616,4400.0,37200.0,214.89,8.0,2015-01-20,2015-01,"创业板ETF易方达
159915.XSHE"
2015-01-20 14:52:00,止盈,500ETF,510500.XSHG,1.531,4700.0,48500.0,210.78,10.0,2015-01-20,2015-01,"500ETF
510500.XSHG"
2015-01-21 09:43:00,止盈,创业板ETF易方达,159915.XSHE,1.665,4300.0,32900.0,209.98,7.0,2015-01-21,2015-01,"创业板ETF易方达
159915.XSHE"
2015-01-22 09:31:00,止盈,500ETF,510500.XSHG,1.577,4500.0,44000.0,206.29,10.0,2015-01-22,2015-01,"500ETF
510500.XSHG"
2015-01-23 09:31:00,止盈,纳指ETF,513100.XSHG,1.401,5100.0,57300.0,264.49,11.0,2015-01-23,2015-01,"纳指ETF
513100.XSHG"
2015-01-28 10:42:00,止盈,500ETF,510500.XSHG,1.625,4400.0,39600.0,210.48,9.0,2015-01-28,2015-01,"500ETF
510500.XSHG"
2015-01-29 09:31:00,加仓,纳指ETF,513100.XSHG,1.354,4900.0,62200.0,,12.0,2015-01-29,2015-01,"纳指ETF
513100.XSHG"
2015-02-02 09:31:00,加仓,500ETF,510500.XSHG,1.564,4300.0,43900.0,,10.0,2015-02-02,2015-02,"500ETF
510500.XSHG"
2015-02-02 09:31:00,加仓,创业板ETF易方达,159915.XSHE,1.615,4200.0,37100.0,,8.0,2015-02-02,2015-02,"创业板ETF易方达
159915.XSHE"
2015-02-02 09:32:00,等级校准,500ETF,510500.XSHG,,,43900.0,,,2015-02-02,2015-02,"500ETF
510500.XSHG"
2015-02-03 09:53:00,止盈,创业板ETF易方达,159915.XSHE,1.664,4300.0,32800.0,209.98,7.0,2015-02-03,2015-02,"创业板ETF易方达
159915.XSHE"
2015-02-04 10:59:00,止盈,500ETF,510500.XSHG,1.611,4400.0,39500.0,206.09,9.0,2015-02-04,2015-02,"500ETF
510500.XSHG"
2015-02-05 10:06:00,止盈,创业板ETF易方达,159915.XSHE,1.714,4200.0,28600.0,209.28,7.0,2015-02-05,2015-02,"创业板ETF易方达
159915.XSHE"
2015-02-06 11:21:00,加仓,500ETF,510500.XSHG,1.561,4300.0,43800.0,,10.0,2015-02-06,2015-02,"500ETF
510500.XSHG"
2015-02-06 11:22:00,等级校准,500ETF,510500.XSHG,,,43800.0,,,2015-02-06,2015-02,"500ETF
510500.XSHG"
2015-02-06 14:52:00,加仓,创业板ETF易方达,159915.XSHE,1.662,4000.0,32600.0,,8.0,2015-02-06,2015-02,"创业板ETF易方达
159915.XSHE"
2015-02-06 14:53:00,等级校准,创业板ETF易方达,159915.XSHE,,,32600.0,,,2015-02-06,2015-02,"创业板ETF易方达
159915.XSHE"
2015-02-09 09:32:00,加仓,黄金ETF,518880.XSHG,2.502,2600.0,30100.0,,11.0,2015-02-09,2015-02,"黄金ETF
518880.XSHG"
2015-02-11 10:30:00,止盈,创业板ETF易方达,159915.XSHE,1.715,4200.0,28400.0,221.88,7.0,2015-02-11,2015-02,"创业板ETF易方达
159915.XSHE"
2015-02-12 10:01:00,止盈,纳指ETF,513100.XSHG,1.395,5100.0,57100.0,208.39,11.0,2015-02-12,2015-02,"纳指ETF
513100.XSHG"
2015-02-13 09:38:00,止盈,500ETF,510500.XSHG,1.608,4400.0,39400.0,206.09,9.0,2015-02-13,2015-02,"500ETF
510500.XSHG"
2015-02-16 09:31:00,止盈,创业板ETF易方达,159915.XSHE,1.771,4000.0,24400.0,223.29,6.0,2015-02-16,2015-02,"创业板ETF易方达
159915.XSHE"
2015-02-16 14:41:00,止盈,创业板ETF易方达,159915.XSHE,1.826,3900.0,20500.0,213.79,5.0,2015-02-16,2015-02,"创业板ETF易方达
159915.XSHE"
2015-02-17 09:32:00,止盈,500ETF,510500.XSHG,1.666,4300.0,35100.0,248.68,8.0,2015-02-17,2015-02,"500ETF
510500.XSHG"
2015-02-17 14:34:00,止盈,纳指ETF,513100.XSHG,1.437,5000.0,52100.0,209.28,10.0,2015-02-17,2015-02,"纳指ETF
513100.XSHG"
2015-03-02 09:42:00,止盈,创业板ETF易方达,159915.XSHE,1.883,3800.0,16700.0,215.88,4.0,2015-03-02,2015-03,"创业板ETF易方达
159915.XSHE"
2015-03-02 13:15:00,止盈,500ETF,510500.XSHG,1.716,4200.0,30900.0,209.28,7.0,2015-03-02,2015-03,"500ETF
510500.XSHG"
2015-03-04 14:56:00,止盈,创业板ETF易方达,159915.XSHE,1.94,3700.0,13000.0,210.18,3.0,2015-03-04,2015-03,"创业板ETF易方达
159915.XSHE"
2015-03-06 13:07:00,加仓,创业板ETF易方达,159915.XSHE,1.88,3600.0,16600.0,,4.0,2015-03-06,2015-03,"创业板ETF易方达
159915.XSHE"
2015-03-09 09:31:00,加仓,黄金ETF,518880.XSHG,2.383,2700.0,32800.0,,12.0,2015-03-09,2015-03,"黄金ETF
518880.XSHG"
2015-03-09 09:32:00,等级校准,黄金ETF,518880.XSHG,,,32800.0,,,2015-03-09,2015-03,"黄金ETF
518880.XSHG"
2015-03-10 09:38:00,止盈,创业板ETF易方达,159915.XSHE,1.937,3700.0,12900.0,210.18,3.0,2015-03-10,2015-03,"创业板ETF易方达
159915.XSHE"
2015-03-13 11:08:00,止盈,500ETF,510500.XSHG,1.768,4000.0,26900.0,207.29,6.0,2015-03-13,2015-03,"500ETF
510500.XSHG"
2015-03-13 14:37:00,止盈,创业板ETF易方达,159915.XSHE,1.996,3600.0,9300.0,211.68,2.0,2015-03-13,2015-03,"创业板ETF易方达
159915.XSHE"
2015-03-16 11:08:00,止盈,500ETF,510500.XSHG,1.822,3900.0,23000.0,209.89,6.0,2015-03-16,2015-03,"500ETF
510500.XSHG"
2015-03-16 13:28:00,止盈,创业板ETF易方达,159915.XSHE,2.056,3500.0,5800.0,209.28,1.0,2015-03-16,2015-03,"创业板ETF易方达
159915.XSHE"
2015-03-18 13:02:00,止盈,500ETF,510500.XSHG,1.878,3800.0,19200.0,212.09,5.0,2015-03-18,2015-03,"500ETF
510500.XSHG"
2015-03-20 09:49:00,止盈,创业板ETF易方达,159915.XSHE,2.118,3400.0,2400.0,210.08,1.0,2015-03-20,2015-03,"创业板ETF易方达
159915.XSHE"
2015-03-23 09:31:00,止盈,500ETF,510500.XSHG,1.946,3700.0,15500.0,250.88,4.0,2015-03-23,2015-03,"500ETF
510500.XSHG"
2015-03-23 13:03:00,止盈（部分）,创业板ETF易方达,159915.XSHE,2.183,2400.0,0.0,155.48,0.0,2015-03-23,2015-03,"创业板ETF易方达
159915.XSHE"
2015-03-23 13:03:00,清仓,创业板ETF易方达,159915.XSHE,,,,,0.0,2015-03-23,2015-03,"创业板ETF易方达
159915.XSHE"
2015-03-23 13:04:00,重装建仓,创业板ETF易方达,159915.XSHE,2.184,36600.0,36600.0,,,2015-03-23,2015-03,"创业板ETF易方达
159915.XSHE"
2015-03-23 13:05:00,底仓到账,创业板ETF易方达,159915.XSHE,,,36600.0,,11.0,2015-03-23,2015-03,"创业板ETF易方达
159915.XSHE"
2015-03-24 10:07:00,止盈,创业板ETF易方达,159915.XSHE,2.251,3200.0,33400.0,213.68,10.0,2015-03-24,2015-03,"创业板ETF易方达
159915.XSHE"
2015-03-24 10:53:00,加仓,创业板ETF易方达,159915.XSHE,2.176,3100.0,36500.0,,11.0,2015-03-24,2015-03,"创业板ETF易方达
159915.XSHE"
2015-03-24 13:46:00,止盈,创业板ETF易方达,159915.XSHE,2.243,3200.0,33300.0,213.68,10.0,2015-03-24,2015-03,"创业板ETF易方达
159915.XSHE"
2015-03-25 10:47:00,止盈,500ETF,510500.XSHG,2.005,3500.0,12000.0,205.8,3.0,2015-03-25,2015-03,"500ETF
510500.XSHG"
2015-03-26 11:06:00,加仓,创业板ETF易方达,159915.XSHE,2.174,3100.0,36400.0,,11.0,2015-03-26,2015-03,"创业板ETF易方达
159915.XSHE"
2015-03-31 10:17:00,止盈,创业板ETF易方达,159915.XSHE,2.24,3200.0,33200.0,210.48,10.0,2015-03-31,2015-03,"创业板ETF易方达
159915.XSHE"
2015-04-01 10:21:00,止盈,500ETF,510500.XSHG,2.066,3400.0,8600.0,206.7,2.0,2015-04-01,2015-04,"500ETF
510500.XSHG"
2015-04-02 09:31:00,止盈,创业板ETF易方达,159915.XSHE,2.334,3100.0,30100.0,290.68,10.0,2015-04-02,2015-04,"创业板ETF易方达
159915.XSHE"
2015-04-02 14:44:00,止盈,500ETF,510500.XSHG,2.128,3300.0,5300.0,203.9,1.0,2015-04-02,2015-04,"500ETF
510500.XSHG"
2015-04-07 09:32:00,止盈,创业板ETF易方达,159915.XSHE,2.413,2900.0,27200.0,228.4,9.0,2015-04-07,2015-04,"创业板ETF易方达
159915.XSHE"
2015-04-07 10:42:00,止盈,500ETF,510500.XSHG,2.192,3200.0,2100.0,204.1,1.0,2015-04-07,2015-04,"500ETF
510500.XSHG"
2015-04-08 10:56:00,加仓,创业板ETF易方达,159915.XSHE,2.34,2900.0,30100.0,,10.0,2015-04-08,2015-04,"创业板ETF易方达
159915.XSHE"
2015-04-09 10:23:00,加仓,500ETF,510500.XSHG,2.126,3100.0,5200.0,,2.0,2015-04-09,2015-04,"500ETF
510500.XSHG"
2015-04-09 10:23:00,加仓,创业板ETF易方达,159915.XSHE,2.267,2900.0,33000.0,,11.0,2015-04-09,2015-04,"创业板ETF易方达
159915.XSHE"
2015-04-09 10:24:00,等级校准,500ETF,510500.XSHG,,,5200.0,,,2015-04-09,2015-04,"500ETF
510500.XSHG"
2015-04-09 14:07:00,止盈,创业板ETF易方达,159915.XSHE,2.339,3000.0,30000.0,215.3,10.0,2015-04-09,2015-04,"创业板ETF易方达
159915.XSHE"
2015-04-09 14:34:00,止盈,创业板ETF易方达,159915.XSHE,2.418,2900.0,27100.0,228.4,9.0,2015-04-09,2015-04,"创业板ETF易方达
159915.XSHE"
2015-04-10 09:55:00,止盈,500ETF,510500.XSHG,2.191,3200.0,2000.0,207.3,1.0,2015-04-10,2015-04,"500ETF
510500.XSHG"
2015-04-15 09:31:00,止盈（部分）,500ETF,510500.XSHG,8.078,500.0,61.0,2943.1,0.0,2015-04-15,2015-04,"500ETF
510500.XSHG"
2015-04-15 09:31:00,清仓-碎股,500ETF,510500.XSHG,,,,,0.0,2015-04-15,2015-04,"500ETF
510500.XSHG"
2015-04-15 09:31:00,清仓,500ETF,510500.XSHG,,,,,0.0,2015-04-15,2015-04,"500ETF
510500.XSHG"
2015-04-15 09:32:00,重装建仓,500ETF,510500.XSHG,8.044,9900.0,9900.0,,,2015-04-15,2015-04,"500ETF
510500.XSHG"
2015-04-15 09:33:00,底仓到账,500ETF,510500.XSHG,,,9900.0,,12.0,2015-04-15,2015-04,"500ETF
510500.XSHG"
2015-04-15 11:19:00,加仓,500ETF,510500.XSHG,7.797,800.0,10700.0,,13.0,2015-04-15,2015-04,"500ETF
510500.XSHG"
2015-04-15 14:55:00,加仓,创业板ETF易方达,159915.XSHE,2.34,2800.0,29900.0,,10.0,2015-04-15,2015-04,"创业板ETF易方达
159915.XSHE"
2015-04-16 09:32:00,加仓,500ETF,510500.XSHG,7.53,800.0,11500.0,,14.0,2015-04-16,2015-04,"500ETF
510500.XSHG"
2015-04-16 09:33:00,等级校准,500ETF,510500.XSHG,,,11500.0,,,2015-04-16,2015-04,"500ETF
510500.XSHG"
2015-04-16 09:49:00,止盈,500ETF,510500.XSHG,7.76,900.0,10600.0,206.3,11.0,2015-04-16,2015-04,"500ETF
510500.XSHG"
2015-04-16 10:43:00,止盈,创业板ETF易方达,159915.XSHE,2.412,2900.0,27000.0,208.1,9.0,2015-04-16,2015-04,"创业板ETF易方达
159915.XSHE"
2015-04-17 09:41:00,止盈,500ETF,510500.XSHG,8.0,900.0,9700.0,215.28,12.0,2015-04-17,2015-04,"500ETF
510500.XSHG"
2015-04-20 09:33:00,加仓,创业板ETF易方达,159915.XSHE,2.33,2900.0,29900.0,,10.0,2015-04-20,2015-04,"创业板ETF易方达
159915.XSHE"
2015-04-20 09:34:00,等级校准,创业板ETF易方达,159915.XSHE,,,29900.0,,,2015-04-20,2015-04,"创业板ETF易方达
159915.XSHE"
2015-04-21 10:02:00,止盈,创业板ETF易方达,159915.XSHE,2.401,3000.0,26900.0,212.28,9.0,2015-04-21,2015-04,"创业板ETF易方达
159915.XSHE"
2015-04-21 14:31:00,止盈,创业板ETF易方达,159915.XSHE,2.474,2900.0,24000.0,210.98,8.0,2015-04-21,2015-04,"创业板ETF易方达
159915.XSHE"
2015-04-22 09:39:00,止盈,500ETF,510500.XSHG,8.24,800.0,8900.0,191.34,11.0,2015-04-22,2015-04,"500ETF
510500.XSHG"
2015-04-23 09:32:00,止盈,创业板ETF易方达,159915.XSHE,2.55,2800.0,21200.0,212.09,7.0,2015-04-23,2015-04,"创业板ETF易方达
159915.XSHE"
2015-04-24 10:33:00,止盈,创业板ETF易方达,159915.XSHE,2.631,2700.0,18500.0,217.99,7.0,2015-04-24,2015-04,"创业板ETF易方达
159915.XSHE"
2015-04-27 09:32:00,止盈,500ETF,510500.XSHG,8.509,800.0,8100.0,214.52,10.0,2015-04-27,2015-04,"500ETF
510500.XSHG"
2015-04-27 09:39:00,止盈,纳指ETF,513100.XSHG,1.481,4800.0,47300.0,210.49,10.0,2015-04-27,2015-04,"纳指ETF
513100.XSHG"
2015-04-28 14:23:00,加仓,500ETF,510500.XSHG,8.25,800.0,8900.0,,11.0,2015-04-28,2015-04,"500ETF
510500.XSHG"
2015-04-29 14:51:00,止盈,创业板ETF易方达,159915.XSHE,2.71,2600.0,15900.0,204.7,6.0,2015-04-29,2015-04,"创业板ETF易方达
159915.XSHE"
2015-04-30 09:31:00,止盈,500ETF,510500.XSHG,8.512,800.0,8100.0,208.92,10.0,2015-04-30,2015-04,"500ETF
510500.XSHG"
2015-04-30 10:52:00,止盈,创业板ETF易方达,159915.XSHE,2.799,2500.0,13400.0,221.8,5.0,2015-04-30,2015-04,"创业板ETF易方达
159915.XSHE"
2015-05-04 09:39:00,加仓,创业板ETF易方达,159915.XSHE,2.706,2500.0,15900.0,,6.0,2015-05-04,2015-05,"创业板ETF易方达
159915.XSHE"
2015-05-05 14:18:00,加仓,500ETF,510500.XSHG,8.253,800.0,8900.0,,11.0,2015-05-05,2015-05,"500ETF
510500.XSHG"
2015-05-06 09:31:00,加仓,纳指ETF,513100.XSHG,1.432,4700.0,52000.0,,11.0,2015-05-06,2015-05,"纳指ETF
513100.XSHG"
2015-05-06 09:32:00,等级校准,纳指ETF,513100.XSHG,,,52000.0,,,2015-05-06,2015-05,"纳指ETF
513100.XSHG"
2015-05-06 10:36:00,止盈,创业板ETF易方达,159915.XSHE,2.789,2500.0,13400.0,206.8,5.0,2015-05-06,2015-05,"创业板ETF易方达
159915.XSHE"
