2015-02-16 09:31:00 - INFO  - ?【止盈】创业板ETF易方达 (159915.XSHE) | 价格:1.771 | 卖出:2900股 | 总持仓:26100股 | 做T净赚:161.89 | 剩余等级:-1
2015-02-16 14:41:00 - INFO  - ?【止盈】创业板ETF易方达 (159915.XSHE) | 价格:1.826 | 卖出:2800股 | 总持仓:23300股 | 做T净赚:153.49 | 剩余等级:-2
2015-02-17 09:32:00 - INFO  - ?【止盈】500ETF (510500.XSHG) | 价格:1.666 | 卖出:3100股 | 总持仓:20300股 | 做T净赚:179.28 | 剩余等级:-4
2015-02-17 14:34:00 - INFO  - ?【止盈】纳指ETF (513100.XSHG) | 价格:1.437 | 卖出:3500股 | 总持仓:32100股 | 做T净赚:146.50 | 剩余等级:-1
2015-03-02 09:42:00 - INFO  - ?【止盈】创业板ETF易方达 (159915.XSHE) | 价格:1.883 | 卖出:2700股 | 总持仓:20600股 | 做T净赚:153.39 | 剩余等级:-3
2015-03-02 13:15:00 - INFO  - ?【止盈】500ETF (510500.XSHG) | 价格:1.716 | 卖出:3000股 | 总持仓:17300股 | 做T净赚:149.49 | 剩余等级:-5
2015-03-04 14:56:00 - INFO  - ?【止盈】创业板ETF易方达 (159915.XSHE) | 价格:1.940 | 卖出:2600股 | 总持仓:18000股 | 做T净赚:147.70 | 剩余等级:-4
2015-03-06 13:07:00 - INFO  - ?【加仓】创业板ETF易方达 (159915.XSHE) | 价格:1.880 | 买入:2500股 | 总持仓:20500股 | 等级:-3
2015-03-09 09:31:00 - INFO  - ?【加仓】黄金ETF (518880.XSHG) | 价格:2.383 | 买入:1900股 | 总持仓:20600股 | 等级:0
2015-03-10 09:38:00 - INFO  - ?【止盈】创业板ETF易方达 (159915.XSHE) | 价格:1.937 | 卖出:2600股 | 总持仓:17900股 | 做T净赚:147.70 | 剩余等级:-4
2015-03-13 11:08:00 - INFO  - ?【破顶-提前】500ETF (510500.XSHG) | 价格:1.768 | 调仓至:28200股 | 等级:-5
2015-03-13 14:37:00 - INFO  - ?【止盈】创业板ETF易方达 (159915.XSHE) | 价格:1.996 | 卖出:2500股 | 总持仓:15400股 | 做T净赚:147.00 | 剩余等级:-5
2015-03-16 11:08:00 - INFO  - ?【止盈】500ETF (510500.XSHG) | 价格:1.822 | 卖出:2800股 | 总持仓:25400股 | 做T净赚:150.69 | 剩余等级:-1
2015-03-16 13:28:00 - INFO  - ?【破顶-提前】创业板ETF易方达 (159915.XSHE) | 价格:2.056 | 调仓至:24300股 | 等级:-5
2015-03-18 13:02:00 - INFO  - ?【止盈】500ETF (510500.XSHG) | 价格:1.878 | 卖出:2700股 | 总持仓:22700股 | 做T净赚:150.69 | 剩余等级:-2
2015-03-20 09:49:00 - INFO  - ?【止盈】创业板ETF易方达 (159915.XSHE) | 价格:2.118 | 卖出:2400股 | 总持仓:21900股 | 做T净赚:148.29 | 剩余等级:-1
2015-03-23 09:31:00 - INFO  - ?【止盈】500ETF (510500.XSHG) | 价格:1.946 | 卖出:2600股 | 总持仓:20100股 | 做T净赚:176.29 | 剩余等级:-3
2015-03-23 13:03:00 - INFO  - ?【止盈】创业板ETF易方达 (159915.XSHE) | 价格:2.183 | 卖出:2300股 | 总持仓:19600股 | 做T净赚:149.00 | 剩余等级:-2
2015-03-24 10:04:00 - INFO  - ?【止盈】创业板ETF易方达 (159915.XSHE) | 价格:2.249 | 卖出:2200股 | 总持仓:17400股 | 做T净赚:144.71 | 剩余等级:-3
2015-03-24 10:53:00 - INFO  - ?【加仓】创业板ETF易方达 (159915.XSHE) | 价格:2.176 | 买入:2200股 | 总持仓:19600股 | 等级:-2
2015-03-24 13:46:00 - INFO  - ?【止盈】创业板ETF易方达 (159915.XSHE) | 价格:2.243 | 卖出:2200股 | 总持仓:17400股 | 做T净赚:146.91 | 剩余等级:-3
2015-03-25 10:47:00 - INFO  - ?【止盈】500ETF (510500.XSHG) | 价格:2.005 | 卖出:2500股 | 总持仓:17600股 | 做T净赚:147.00 | 剩余等级:-4
2015-03-26 11:06:00 - INFO  - ?【加仓】创业板ETF易方达 (159915.XSHE) | 价格:2.174 | 买入:2200股 | 总持仓:19600股 | 等级:-2
2015-03-31 10:17:00 - INFO  - ?【止盈】创业板ETF易方达 (159915.XSHE) | 价格:2.240 | 卖出:2200股 | 总持仓:17400股 | 做T净赚:144.71 | 剩余等级:-3
2015-04-01 10:21:00 - INFO  - ?【止盈】500ETF (510500.XSHG) | 价格:2.066 | 卖出:2400股 | 总持仓:15200股 | 做T净赚:145.90 | 剩余等级:-5
2015-04-02 09:31:00 - INFO  - ?【止盈】创业板ETF易方达 (159915.XSHE) | 价格:2.334 | 卖出:2200股 | 总持仓:15200股 | 做T净赚:206.29 | 剩余等级:-4
2015-04-02 14:44:00 - INFO  - ?【破顶-提前】500ETF (510500.XSHG) | 价格:2.128 | 调仓至:23400股 | 等级:-5
2015-04-07 09:32:00 - INFO  - ?【止盈】创业板ETF易方达 (159915.XSHE) | 价格:2.413 | 卖出:2100股 | 总持仓:13100股 | 做T净赚:165.39 | 剩余等级:-5
2015-04-07 10:42:00 - INFO  - ?【止盈】500ETF (510500.XSHG) | 价格:2.192 | 卖出:2300股 | 总持仓:21100股 | 做T净赚:146.70 | 剩余等级:-1
2015-04-08 10:56:00 - INFO  - ?【加仓】创业板ETF易方达 (159915.XSHE) | 价格:2.340 | 买入:2000股 | 总持仓:15100股 | 等级:-4
2015-04-09 10:23:00 - INFO  - ?【加仓】500ETF (510500.XSHG) | 价格:2.126 | 买入:2200股 | 总持仓:23300股 | 等级:0
2015-04-09 10:23:00 - INFO  - ?【加仓】创业板ETF易方达 (159915.XSHE) | 价格:2.267 | 买入:2100股 | 总持仓:17200股 | 等级:-3
2015-04-09 14:07:00 - INFO  - ?【止盈】创业板ETF易方达 (159915.XSHE) | 价格:2.339 | 卖出:2200股 | 总持仓:15000股 | 做T净赚:157.89 | 剩余等级:-4
2015-04-09 14:34:00 - INFO  - ?【止盈】创业板ETF易方达 (159915.XSHE) | 价格:2.418 | 卖出:2100股 | 总持仓:12900股 | 做T净赚:165.39 | 剩余等级:-5
2015-04-10 09:55:00 - INFO  - ?【止盈】500ETF (510500.XSHG) | 价格:2.191 | 卖出:2300股 | 总持仓:21000股 | 做T净赚:149.00 | 剩余等级:-1
2015-04-15 09:31:00 - INFO  - ?【止盈】500ETF (510500.XSHG) | 价格:8.078 | 卖出:2200股 | 总持仓:3687股 | 做T净赚:12949.62 | 剩余等级:-2
2015-04-15 11:15:00 - INFO  - ?【加仓】500ETF (510500.XSHG) | 价格:7.835 | 买入:600股 | 总持仓:4287股 | 等级:-1
