timestamp,action,name,code,price,shares,position,profit,level,date,year_month,label
2019-03-12 09:34:00,止盈,500ETF,510500.XSHG,5.893,900.0,4800,111.07,-5.0,2019-03-12,2019-03,"500ETF
510500.XSHG"
2019-03-13 14:46:00,加仓,500ETF,510500.XSHG,5.77,900.0,5700,,-4.0,2019-03-13,2019-03,"500ETF
510500.XSHG"
2019-03-13 14:47:00,加仓,中概互联,513050.XSHG,1.243,3800.0,42600,,1.0,2019-03-13,2019-03,"中概互联
513050.XSHG"
2019-03-14 10:40:00,加仓,500ETF,510500.XSHG,5.653,900.0,6600,,-3.0,2019-03-14,2019-03,"500ETF
510500.XSHG"
2019-03-15 11:01:00,止盈,500ETF,510500.XSHG,5.771,900.0,5700,105.68,-4.0,2019-03-15,2019-03,"500ETF
510500.XSHG"
2019-03-18 09:36:00,止盈,纳指ETF,513100.XSHG,2.558,2200.0,11200,111.64,-5.0,2019-03-18,2019-03,"纳指ETF
513100.XSHG"
2019-03-18 10:28:00,止盈,医药ETF,512010.XSHG,1.643,3100.0,25400,101.79,-2.0,2019-03-18,2019-03,"医药ETF
512010.XSHG"
2019-03-18 14:26:00,止盈,医药ETF,512010.XSHG,1.677,3100.0,22300,104.88,-3.0,2019-03-18,2019-03,"医药ETF
512010.XSHG"
2019-03-18 14:33:00,止盈,500ETF,510500.XSHG,5.887,900.0,4800,103.87,-5.0,2019-03-18,2019-03,"500ETF
510500.XSHG"
2019-03-18 14:34:00,止盈,中概互联,513050.XSHG,1.268,3800.0,38800,94.52,0.0,2019-03-18,2019-03,"中概互联
513050.XSHG"
2019-03-20 09:35:00,加仓,医药ETF,512010.XSHG,1.643,3100.0,25400,,-2.0,2019-03-20,2019-03,"医药ETF
512010.XSHG"
2019-03-21 13:12:00,止盈,500ETF,510500.XSHG,6.007,900.0,3900,107.46,-6.0,2019-03-21,2019-03,"500ETF
510500.XSHG"
2019-03-22 09:32:00,止盈,纳指ETF,513100.XSHG,2.612,2200.0,9000,118.23,-6.0,2019-03-22,2019-03,"纳指ETF
513100.XSHG"
2019-03-22 11:01:00,加仓,500ETF,510500.XSHG,5.886,900.0,4800,,-5.0,2019-03-22,2019-03,"500ETF
510500.XSHG"
2019-03-22 14:11:00,止盈,500ETF,510500.XSHG,6.005,900.0,3900,106.56,-6.0,2019-03-22,2019-03,"500ETF
510500.XSHG"
2019-03-25 09:31:00,加仓,纳指ETF,513100.XSHG,2.544,2200.0,11200,,-5.0,2019-03-25,2019-03,"纳指ETF
513100.XSHG"
2019-03-25 09:31:00,加仓,中概互联,513050.XSHG,1.222,3800.0,42600,,1.0,2019-03-25,2019-03,"中概互联
513050.XSHG"
2019-03-26 10:00:00,加仓,500ETF,510500.XSHG,5.884,900.0,4800,,-5.0,2019-03-26,2019-03,"500ETF
510500.XSHG"
2019-03-26 13:13:00,加仓,医药ETF,512010.XSHG,1.61,3100.0,28500,,-1.0,2019-03-26,2019-03,"医药ETF
512010.XSHG"
2019-03-26 14:36:00,加仓,500ETF,510500.XSHG,5.765,900.0,5700,,-4.0,2019-03-26,2019-03,"500ETF
510500.XSHG"
2019-03-27 09:50:00,止盈,医药ETF,512010.XSHG,1.643,3100.0,25400,101.79,-2.0,2019-03-27,2019-03,"医药ETF
512010.XSHG"
2019-03-28 13:47:00,止盈,医药ETF,512010.XSHG,1.676,3100.0,22300,101.78,-3.0,2019-03-28,2019-03,"医药ETF
512010.XSHG"
2019-03-29 11:12:00,止盈,500ETF,510500.XSHG,5.882,900.0,4800,104.77,-5.0,2019-03-29,2019-03,"500ETF
510500.XSHG"
2019-03-29 13:33:00,止盈,中概互联,513050.XSHG,1.247,3800.0,38800,94.53,0.0,2019-03-29,2019-03,"中概互联
513050.XSHG"
2019-03-29 14:27:00,止盈,医药ETF,512010.XSHG,1.71,3100.0,19200,104.87,-4.0,2019-03-29,2019-03,"医药ETF
512010.XSHG"
2019-04-01 09:31:00,止盈,中概互联,513050.XSHG,1.272,3800.0,35000,94.52,-1.0,2019-04-01,2019-04,"中概互联
513050.XSHG"
2019-04-01 09:32:00,止盈,500ETF,510500.XSHG,6.016,900.0,3900,120.06,-6.0,2019-04-01,2019-04,"500ETF
510500.XSHG"
2019-04-01 09:41:00,止盈,医药ETF,512010.XSHG,1.745,3100.0,16100,107.96,-5.0,2019-04-01,2019-04,"医药ETF
512010.XSHG"
2019-04-01 10:05:00,止盈,纳指ETF,513100.XSHG,2.595,2200.0,9000,111.63,-6.0,2019-04-01,2019-04,"纳指ETF
513100.XSHG"
2019-04-01 10:32:00,止盈,500ETF,510500.XSHG,6.137,900.0,3000,108.35,-7.0,2019-04-01,2019-04,"500ETF
510500.XSHG"
2019-04-03 14:37:00,止盈,中概互联,513050.XSHG,1.298,3800.0,31200,98.31,-2.0,2019-04-03,2019-04,"中概互联
513050.XSHG"
2019-04-03 14:44:00,止盈,500ETF,510500.XSHG,6.26,900.0,2100,110.14,-8.0,2019-04-03,2019-04,"500ETF
510500.XSHG"
2019-04-04 09:48:00,止盈,纳指ETF,513100.XSHG,2.647,2200.0,6800,113.82,-7.0,2019-04-04,2019-04,"纳指ETF
513100.XSHG"
2019-04-08 11:07:00,止盈,中概互联,513050.XSHG,1.324,3800.0,27400,98.3,-3.0,2019-04-08,2019-04,"中概互联
513050.XSHG"
2019-04-08 13:09:00,加仓,医药ETF,512010.XSHG,1.71,3100.0,19200,,-4.0,2019-04-08,2019-04,"医药ETF
512010.XSHG"
2019-04-09 11:25:00,止盈,医药ETF,512010.XSHG,1.745,3100.0,16100,107.96,-5.0,2019-04-09,2019-04,"医药ETF
512010.XSHG"
2019-04-10 09:54:00,止盈,医药ETF,512010.XSHG,1.78,3100.0,13000,107.95,-6.0,2019-04-10,2019-04,"医药ETF
512010.XSHG"
2019-04-11 10:16:00,加仓,医药ETF,512010.XSHG,1.744,3100.0,16100,,-5.0,2019-04-11,2019-04,"医药ETF
512010.XSHG"
2019-04-11 14:44:00,加仓,500ETF,510500.XSHG,6.134,900.0,3000,,-7.0,2019-04-11,2019-04,"500ETF
510500.XSHG"
2019-04-12 10:43:00,加仓,医药ETF,512010.XSHG,1.709,3100.0,19200,,-4.0,2019-04-12,2019-04,"医药ETF
512010.XSHG"
