timestamp,action,name,code,price,shares,position,profit,level,date,year_month,label
2019-02-18 14:59:00,止盈,500ETF,510500.XSHG,5.008,1100.0,7900,211.75,-3.0,2019-02-18,2019-02,"500ETF
510500.XSHG"
2019-02-25 09:31:00,止盈,500ETF,510500.XSHG,5.215,1100.0,6800,227.13,-4.0,2019-02-25,2019-02,"500ETF
510500.XSHG"
2019-02-25 14:33:00,止盈,500ETF,510500.XSHG,5.431,1100.0,5700,237.0,-5.0,2019-02-25,2019-02,"500ETF
510500.XSHG"
2019-02-26 09:51:00,止盈,医药ETF,512010.XSHG,1.548,3700.0,22800,236.23,-4.0,2019-02-26,2019-02,"医药ETF
512010.XSHG"
2019-02-26 10:01:00,止盈,医药ETF,512010.XSHG,1.61,3700.0,19100,228.8,-5.0,2019-02-26,2019-02,"医药ETF
512010.XSHG"
2019-02-26 14:36:00,加仓,医药ETF,512010.XSHG,1.543,3700.0,22800,,-4.0,2019-02-26,2019-02,"医药ETF
512010.XSHG"
2019-03-04 11:25:00,止盈,医药ETF,512010.XSHG,1.605,3700.0,19100,228.81,-5.0,2019-03-04,2019-03,"医药ETF
512010.XSHG"
2019-03-04 13:57:00,止盈,中概互联,513050.XSHG,1.259,4700.0,28600,229.71,-4.0,2019-03-04,2019-03,"中概互联
513050.XSHG"
2019-03-05 14:44:00,止盈,500ETF,510500.XSHG,5.65,1100.0,4600,240.28,-6.0,2019-03-05,2019-03,"500ETF
510500.XSHG"
2019-03-07 14:36:00,止盈,500ETF,510500.XSHG,5.877,1100.0,3500,249.05,-7.0,2019-03-07,2019-03,"500ETF
510500.XSHG"
2019-03-08 14:44:00,加仓,500ETF,510500.XSHG,5.64,1100.0,4600,,-6.0,2019-03-08,2019-03,"500ETF
510500.XSHG"
2019-03-12 09:31:00,止盈,500ETF,510500.XSHG,5.877,1100.0,3500,260.05,-7.0,2019-03-12,2019-03,"500ETF
510500.XSHG"
2019-03-14 09:32:00,止盈,纳指ETF,513100.XSHG,2.527,2200.0,15600,219.44,-3.0,2019-03-14,2019-03,"纳指ETF
513100.XSHG"
2019-03-14 13:42:00,加仓,500ETF,510500.XSHG,5.641,1100.0,4600,,-6.0,2019-03-14,2019-03,"500ETF
510500.XSHG"
2019-03-18 13:26:00,止盈,医药ETF,512010.XSHG,1.67,3700.0,15400,239.88,-6.0,2019-03-18,2019-03,"医药ETF
512010.XSHG"
2019-03-18 14:25:00,止盈,500ETF,510500.XSHG,5.869,1100.0,3500,250.15,-7.0,2019-03-18,2019-03,"500ETF
510500.XSHG"
2019-03-26 14:37:00,加仓,医药ETF,512010.XSHG,1.603,3700.0,19100,,-5.0,2019-03-26,2019-03,"医药ETF
512010.XSHG"
2019-03-28 10:48:00,止盈,医药ETF,512010.XSHG,1.67,3700.0,15400,247.28,-6.0,2019-03-28,2019-03,"医药ETF
512010.XSHG"
2019-04-01 09:40:00,止盈,医药ETF,512010.XSHG,1.743,3700.0,11700,269.46,-7.0,2019-04-01,2019-04,"医药ETF
512010.XSHG"
2019-04-01 10:15:00,止盈,500ETF,510500.XSHG,6.104,1100.0,2400,257.83,-8.0,2019-04-01,2019-04,"500ETF
510500.XSHG"
2019-04-02 09:31:00,止盈,纳指ETF,513100.XSHG,2.631,2200.0,13400,228.22,-4.0,2019-04-02,2019-04,"纳指ETF
513100.XSHG"
2019-04-08 09:33:00,破顶,500ETF,510500.XSHG,6.349,,7800,,,2019-04-08,2019-04,"500ETF
510500.XSHG"
2019-04-08 10:45:00,止盈,中概互联,513050.XSHG,1.31,4700.0,23900,239.08,-5.0,2019-04-08,2019-04,"中概互联
513050.XSHG"
2019-04-12 13:36:00,加仓,500ETF,510500.XSHG,6.092,700.0,8500,,1.0,2019-04-12,2019-04,"500ETF
510500.XSHG"
2019-04-24 09:42:00,止盈,纳指ETF,513100.XSHG,2.737,2200.0,11200,232.6,-5.0,2019-04-24,2019-04,"纳指ETF
513100.XSHG"
2019-04-26 09:31:00,加仓,500ETF,510500.XSHG,5.838,700.0,9200,,2.0,2019-04-26,2019-04,"500ETF
510500.XSHG"
2019-04-26 09:47:00,加仓,医药ETF,512010.XSHG,1.672,3700.0,15400,,-6.0,2019-04-26,2019-04,"医药ETF
512010.XSHG"
2019-05-06 09:31:00,加仓,500ETF,510500.XSHG,5.462,700.0,9900,,3.0,2019-05-06,2019-05,"500ETF
510500.XSHG"
2019-05-06 10:59:00,加仓,医药ETF,512010.XSHG,1.603,3700.0,19100,,-5.0,2019-05-06,2019-05,"医药ETF
512010.XSHG"
2019-05-06 14:03:00,加仓,500ETF,510500.XSHG,5.243,700.0,10600,,4.0,2019-05-06,2019-05,"500ETF
510500.XSHG"
2019-05-13 14:28:00,加仓,中概互联,513050.XSHG,1.257,4700.0,28600,,-4.0,2019-05-13,2019-05,"中概互联
513050.XSHG"
2019-05-14 09:31:00,加仓,纳指ETF,513100.XSHG,2.613,2200.0,13400,,-4.0,2019-05-14,2019-05,"纳指ETF
513100.XSHG"
2019-05-16 13:00:00,止盈,500ETF,510500.XSHG,5.453,700.0,9900,146.62,3.0,2019-05-16,2019-05,"500ETF
510500.XSHG"
2019-05-17 09:32:00,止盈,纳指ETF,513100.XSHG,2.719,2200.0,11200,232.6,-5.0,2019-05-17,2019-05,"纳指ETF
513100.XSHG"
2019-05-20 09:45:00,加仓,500ETF,510500.XSHG,5.233,700.0,10600,,4.0,2019-05-20,2019-05,"500ETF
510500.XSHG"
2019-05-21 09:31:00,加仓,中概互联,513050.XSHG,1.178,4700.0,33300,,-3.0,2019-05-21,2019-05,"中概互联
513050.XSHG"
2019-05-27 10:24:00,加仓,医药ETF,512010.XSHG,1.537,3700.0,22800,,-4.0,2019-05-27,2019-05,"医药ETF
512010.XSHG"
2019-05-27 10:40:00,加仓,中概互联,513050.XSHG,1.13,4700.0,38000,,-2.0,2019-05-27,2019-05,"中概互联
513050.XSHG"
2019-05-29 09:31:00,加仓,纳指ETF,513100.XSHG,2.603,2200.0,13400,,-4.0,2019-05-29,2019-05,"纳指ETF
513100.XSHG"
2019-06-04 09:31:00,止盈,黄金ETF,518880.XSHG,2.945,1700.0,15900,201.8,-1.0,2019-06-04,2019-06,"黄金ETF
518880.XSHG"
2019-06-06 09:33:00,加仓,医药ETF,512010.XSHG,1.474,3700.0,26500,,-3.0,2019-06-06,2019-06,"医药ETF
512010.XSHG"
2019-06-06 14:31:00,加仓,500ETF,510500.XSHG,5.022,700.0,11300,,5.0,2019-06-06,2019-06,"500ETF
510500.XSHG"
2019-06-11 11:24:00,止盈,500ETF,510500.XSHG,5.224,700.0,10600,141.03,4.0,2019-06-11,2019-06,"500ETF
510500.XSHG"
2019-06-11 14:45:00,止盈,医药ETF,512010.XSHG,1.533,3700.0,22800,217.73,-4.0,2019-06-11,2019-06,"医药ETF
512010.XSHG"
2019-06-19 09:31:00,止盈,纳指ETF,513100.XSHG,2.733,2200.0,11200,285.4,-5.0,2019-06-19,2019-06,"纳指ETF
513100.XSHG"
2019-06-19 09:31:00,止盈,中概互联,513050.XSHG,1.181,4700.0,33300,239.14,-3.0,2019-06-19,2019-06,"中概互联
513050.XSHG"
2019-06-20 10:54:00,止盈,医药ETF,512010.XSHG,1.595,3700.0,19100,228.81,-5.0,2019-06-20,2019-06,"医药ETF
512010.XSHG"
2019-06-21 09:31:00,止盈,黄金ETF,518880.XSHG,3.077,1700.0,14200,223.88,-2.0,2019-06-21,2019-06,"黄金ETF
518880.XSHG"
2019-07-01 09:31:00,止盈,500ETF,510500.XSHG,5.44,700.0,9900,150.82,3.0,2019-07-01,2019-07,"500ETF
510500.XSHG"
2019-07-01 09:31:00,止盈,医药ETF,512010.XSHG,1.664,3700.0,15400,254.68,-6.0,2019-07-01,2019-07,"医药ETF
512010.XSHG"
2019-07-01 09:32:00,止盈,中概互联,513050.XSHG,1.232,4700.0,28600,239.12,-4.0,2019-07-01,2019-07,"中概互联
513050.XSHG"
2019-07-09 11:21:00,加仓,500ETF,510500.XSHG,5.218,700.0,10600,,4.0,2019-07-09,2019-07,"500ETF
510500.XSHG"
2019-07-16 09:31:00,止盈,纳指ETF,513100.XSHG,2.843,2200.0,9000,241.37,-6.0,2019-07-16,2019-07,"纳指ETF
513100.XSHG"
2019-08-05 09:31:00,止盈,黄金ETF,518880.XSHG,3.24,1700.0,12500,276.55,-3.0,2019-08-05,2019-08,"黄金ETF
518880.XSHG"
2019-08-05 09:31:00,加仓,中概互联,513050.XSHG,1.171,4700.0,33300,,-3.0,2019-08-05,2019-08,"中概互联
513050.XSHG"
2019-08-05 09:43:00,加仓,医药ETF,512010.XSHG,1.597,3700.0,19100,,-5.0,2019-08-05,2019-08,"医药ETF
512010.XSHG"
2019-08-06 09:31:00,加仓,纳指ETF,513100.XSHG,2.703,2200.0,11200,,-5.0,2019-08-06,2019-08,"纳指ETF
513100.XSHG"
2019-08-06 09:31:00,加仓,中概互联,513050.XSHG,1.118,4700.0,38000,,-2.0,2019-08-06,2019-08,"中概互联
513050.XSHG"
2019-08-06 10:14:00,加仓,500ETF,510500.XSHG,5.005,700.0,11300,,5.0,2019-08-06,2019-08,"500ETF
510500.XSHG"
2019-08-07 14:32:00,止盈,黄金ETF,518880.XSHG,3.371,1700.0,10800,222.13,-4.0,2019-08-07,2019-08,"黄金ETF
518880.XSHG"
2019-08-09 09:31:00,止盈,纳指ETF,513100.XSHG,2.824,2200.0,9000,265.58,-6.0,2019-08-09,2019-08,"纳指ETF
513100.XSHG"
2019-08-14 09:31:00,止盈,中概互联,513050.XSHG,1.171,4700.0,33300,248.55,-3.0,2019-08-14,2019-08,"中概互联
513050.XSHG"
2019-08-15 10:51:00,止盈,医药ETF,512010.XSHG,1.663,3700.0,15400,243.58,-6.0,2019-08-15,2019-08,"医药ETF
512010.XSHG"
2019-08-19 11:01:00,止盈,500ETF,510500.XSHG,5.206,700.0,10600,140.34,4.0,2019-08-19,2019-08,"500ETF
510500.XSHG"
2019-08-19 14:48:00,止盈,中概互联,513050.XSHG,1.219,4700.0,28600,225.03,-4.0,2019-08-19,2019-08,"中概互联
513050.XSHG"
2019-08-23 10:24:00,止盈,医药ETF,512010.XSHG,1.731,3700.0,11700,250.96,-7.0,2019-08-23,2019-08,"医药ETF
512010.XSHG"
2019-08-26 09:31:00,止盈,黄金ETF,518880.XSHG,3.524,1700.0,9100,259.5,-5.0,2019-08-26,2019-08,"黄金ETF
518880.XSHG"
2019-08-27 09:51:00,止盈,医药ETF,512010.XSHG,1.803,3700.0,8000,265.73,-8.0,2019-08-27,2019-08,"医药ETF
512010.XSHG"
2019-09-02 13:26:00,止盈,500ETF,510500.XSHG,5.418,700.0,9900,148.02,3.0,2019-09-02,2019-09,"500ETF
510500.XSHG"
2019-09-09 13:14:00,止盈,500ETF,510500.XSHG,5.639,700.0,9200,154.31,2.0,2019-09-09,2019-09,"500ETF
510500.XSHG"
2019-09-10 09:31:00,加仓,黄金ETF,518880.XSHG,3.38,1700.0,10800,,-4.0,2019-09-10,2019-09,"黄金ETF
518880.XSHG"
2019-09-11 13:02:00,止盈,中概互联,513050.XSHG,1.268,4700.0,23900,229.7,-5.0,2019-09-11,2019-09,"中概互联
513050.XSHG"
2019-09-25 10:01:00,加仓,中概互联,513050.XSHG,1.216,4700.0,28600,,-4.0,2019-09-25,2019-09,"中概互联
513050.XSHG"
2019-09-26 11:23:00,加仓,500ETF,510500.XSHG,5.413,700.0,9900,,3.0,2019-09-26,2019-09,"500ETF
510500.XSHG"
2019-10-28 11:09:00,破顶,医药ETF,512010.XSHG,1.876,,26600,,,2019-10-28,2019-10,"医药ETF
512010.XSHG"
2019-10-29 09:31:00,止盈,纳指ETF,513100.XSHG,2.958,2200.0,6800,294.15,-7.0,2019-10-29,2019-10,"纳指ETF
513100.XSHG"
2019-11-05 09:31:00,止盈,中概互联,513050.XSHG,1.273,4700.0,23900,267.3,-5.0,2019-11-05,2019-11,"中概互联
513050.XSHG"
2019-11-07 10:45:00,止盈,医药ETF,512010.XSHG,1.952,2600.0,24000,197.09,-1.0,2019-11-07,2019-11,"医药ETF
512010.XSHG"
2019-11-12 13:31:00,加仓,黄金ETF,518880.XSHG,3.244,1700.0,12500,,-3.0,2019-11-12,2019-11,"黄金ETF
518880.XSHG"
2019-11-25 09:42:00,加仓,医药ETF,512010.XSHG,1.869,2600.0,26600,,0.0,2019-11-25,2019-11,"医药ETF
512010.XSHG"
2019-11-26 09:32:00,止盈,纳指ETF,513100.XSHG,3.079,2200.0,4600,265.52,-8.0,2019-11-26,2019-11,"纳指ETF
513100.XSHG"
2019-11-28 09:31:00,止盈,中概互联,513050.XSHG,1.326,4700.0,19200,248.48,-6.0,2019-11-28,2019-11,"中概互联
513050.XSHG"
2019-12-03 09:35:00,加仓,医药ETF,512010.XSHG,1.792,2600.0,29200,,1.0,2019-12-03,2019-12,"医药ETF
512010.XSHG"
2019-12-13 09:38:00,止盈,中概互联,513050.XSHG,1.38,4700.0,14500,253.15,-7.0,2019-12-13,2019-12,"中概互联
513050.XSHG"
2019-12-16 09:31:00,止盈,医药ETF,512010.XSHG,1.864,2600.0,26600,186.72,0.0,2019-12-16,2019-12,"医药ETF
512010.XSHG"
2019-12-17 11:26:00,止盈,500ETF,510500.XSHG,5.633,700.0,9200,153.61,2.0,2019-12-17,2019-12,"500ETF
510500.XSHG"
2019-12-24 11:27:00,止盈,中概互联,513050.XSHG,1.436,4700.0,9800,262.53,-8.0,2019-12-24,2019-12,"中概互联
513050.XSHG"
2019-12-27 09:31:00,破顶,纳指ETF,513100.XSHG,3.209,,15500,,,2019-12-27,2019-12,"纳指ETF
513100.XSHG"
2019-12-27 10:28:00,止盈,黄金ETF,518880.XSHG,3.374,1700.0,10800,220.43,-4.0,2019-12-27,2019-12,"黄金ETF
518880.XSHG"
2020-01-06 09:51:00,止盈,500ETF,510500.XSHG,5.86,700.0,8500,158.49,1.0,2020-01-06,2020-01,"500ETF
510500.XSHG"
2020-01-06 09:58:00,止盈,黄金ETF,518880.XSHG,3.51,1700.0,9100,230.6,-5.0,2020-01-06,2020-01,"黄金ETF
518880.XSHG"
2020-01-09 14:45:00,破顶,中概互联,513050.XSHG,1.494,,33400,,,2020-01-09,2020-01,"中概互联
513050.XSHG"
2020-01-10 10:06:00,止盈,纳指ETF,513100.XSHG,3.338,1500.0,14000,193.0,-1.0,2020-01-10,2020-01,"纳指ETF
513100.XSHG"
2020-01-13 14:50:00,止盈,医药ETF,512010.XSHG,1.939,2600.0,24000,194.5,-1.0,2020-01-13,2020-01,"医药ETF
512010.XSHG"
2020-01-14 09:31:00,加仓,黄金ETF,518880.XSHG,3.366,1700.0,10800,,-4.0,2020-01-14,2020-01,"黄金ETF
518880.XSHG"
2020-01-14 09:31:00,止盈,中概互联,513050.XSHG,1.557,3300.0,30100,207.39,-1.0,2020-01-14,2020-01,"中概互联
513050.XSHG"
2020-01-17 09:31:00,止盈,纳指ETF,513100.XSHG,3.495,1500.0,12500,234.98,-2.0,2020-01-17,2020-01,"纳指ETF
513100.XSHG"
2020-01-21 09:33:00,止盈,医药ETF,512010.XSHG,2.018,2600.0,21400,204.88,-2.0,2020-01-21,2020-01,"医药ETF
512010.XSHG"
2020-01-21 09:38:00,加仓,中概互联,513050.XSHG,1.494,3300.0,33400,,0.0,2020-01-21,2020-01,"中概互联
513050.XSHG"
2020-01-21 13:57:00,加仓,纳指ETF,513100.XSHG,3.355,1500.0,14000,,-1.0,2020-01-21,2020-01,"纳指ETF
513100.XSHG"
2020-01-23 10:51:00,加仓,医药ETF,512010.XSHG,1.937,2600.0,24000,,-1.0,2020-01-23,2020-01,"医药ETF
512010.XSHG"
2020-02-03 09:31:00,止盈,黄金ETF,518880.XSHG,3.514,1700.0,9100,251.0,-5.0,2020-02-03,2020-02,"黄金ETF
518880.XSHG"
2020-02-03 09:31:00,加仓,500ETF,510500.XSHG,5.343,700.0,9200,,2.0,2020-02-03,2020-02,"500ETF
510500.XSHG"
2020-02-03 09:31:00,加仓,中概互联,513050.XSHG,1.382,3300.0,36700,,1.0,2020-02-03,2020-02,"中概互联
513050.XSHG"
2020-02-03 09:32:00,加仓,医药ETF,512010.XSHG,1.809,2600.0,26600,,0.0,2020-02-03,2020-02,"医药ETF
512010.XSHG"
2020-02-04 09:31:00,止盈,中概互联,513050.XSHG,1.445,3300.0,33400,207.42,0.0,2020-02-04,2020-02,"中概互联
513050.XSHG"
2020-02-04 13:05:00,止盈,医药ETF,512010.XSHG,1.882,2600.0,24000,189.31,-1.0,2020-02-04,2020-02,"医药ETF
512010.XSHG"
2020-02-05 09:31:00,止盈,纳指ETF,513100.XSHG,3.502,1500.0,12500,219.97,-2.0,2020-02-05,2020-02,"纳指ETF
513100.XSHG"
2020-02-05 09:31:00,止盈,中概互联,513050.XSHG,1.506,3300.0,30100,200.8,-1.0,2020-02-05,2020-02,"中概互联
513050.XSHG"
2020-02-05 10:21:00,止盈,500ETF,510500.XSHG,5.558,700.0,8500,150.11,1.0,2020-02-05,2020-02,"500ETF
510500.XSHG"
2020-02-05 14:51:00,止盈,医药ETF,512010.XSHG,1.958,2600.0,21400,197.09,-2.0,2020-02-05,2020-02,"医药ETF
512010.XSHG"
2020-02-06 09:34:00,止盈,纳指ETF,513100.XSHG,3.649,1500.0,11000,219.95,-3.0,2020-02-06,2020-02,"纳指ETF
513100.XSHG"
2020-02-10 09:51:00,止盈,500ETF,510500.XSHG,5.786,700.0,7800,159.19,0.0,2020-02-10,2020-02,"500ETF
510500.XSHG"
2020-02-11 09:31:00,止盈,纳指ETF,513100.XSHG,3.828,1500.0,9500,267.93,-4.0,2020-02-11,2020-02,"纳指ETF
513100.XSHG"
2020-02-12 14:47:00,止盈,纳指ETF,513100.XSHG,3.982,1500.0,8000,230.4,-5.0,2020-02-12,2020-02,"纳指ETF
513100.XSHG"
2020-02-13 14:27:00,止盈,纳指ETF,513100.XSHG,4.147,1500.0,6500,246.88,-6.0,2020-02-13,2020-02,"纳指ETF
513100.XSHG"
2020-02-17 09:32:00,加仓,纳指ETF,513100.XSHG,3.977,1500.0,8000,,-5.0,2020-02-17,2020-02,"纳指ETF
513100.XSHG"
2020-02-17 13:18:00,止盈,500ETF,510500.XSHG,6.018,700.0,7100,161.98,-1.0,2020-02-17,2020-02,"500ETF
510500.XSHG"
2020-02-19 09:31:00,加仓,纳指ETF,513100.XSHG,3.794,1500.0,9500,,-4.0,2020-02-19,2020-02,"纳指ETF
513100.XSHG"
2020-02-21 11:29:00,止盈,500ETF,510500.XSHG,6.262,700.0,6400,170.36,-2.0,2020-02-21,2020-02,"500ETF
510500.XSHG"
2020-02-24 09:31:00,加仓,纳指ETF,513100.XSHG,3.619,1500.0,11000,,-3.0,2020-02-24,2020-02,"纳指ETF
513100.XSHG"
2020-02-24 09:31:00,止盈,黄金ETF,518880.XSHG,3.726,1700.0,7400,359.77,-6.0,2020-02-24,2020-02,"黄金ETF
518880.XSHG"
2020-02-25 09:32:00,加仓,纳指ETF,513100.XSHG,3.448,1500.0,12500,,-2.0,2020-02-25,2020-02,"纳指ETF
513100.XSHG"
2020-02-25 10:12:00,止盈,纳指ETF,513100.XSHG,3.587,1500.0,11000,207.96,-3.0,2020-02-25,2020-02,"纳指ETF
513100.XSHG"
2020-02-28 09:31:00,加仓,纳指ETF,513100.XSHG,3.428,1500.0,12500,,-2.0,2020-02-28,2020-02,"纳指ETF
513100.XSHG"
2020-02-28 09:31:00,加仓,中概互联,513050.XSHG,1.43,3300.0,33400,,0.0,2020-02-28,2020-02,"中概互联
513050.XSHG"
2020-02-28 10:27:00,加仓,500ETF,510500.XSHG,6.01,700.0,7100,,-1.0,2020-02-28,2020-02,"500ETF
510500.XSHG"
2020-03-02 09:31:00,加仓,黄金ETF,518880.XSHG,3.55,1700.0,9100,,-5.0,2020-03-02,2020-03,"黄金ETF
518880.XSHG"
2020-03-03 09:31:00,止盈,纳指ETF,513100.XSHG,3.678,1500.0,11000,374.45,-3.0,2020-03-03,2020-03,"纳指ETF
513100.XSHG"
2020-03-03 10:02:00,止盈,500ETF,510500.XSHG,6.259,700.0,6400,173.86,-2.0,2020-03-03,2020-03,"500ETF
510500.XSHG"
2020-03-04 09:31:00,加仓,纳指ETF,513100.XSHG,3.503,1500.0,12500,,-2.0,2020-03-04,2020-03,"纳指ETF
513100.XSHG"
2020-03-05 09:31:00,止盈,纳指ETF,513100.XSHG,3.655,1500.0,11000,227.45,-3.0,2020-03-05,2020-03,"纳指ETF
513100.XSHG"
2020-03-05 10:23:00,止盈,医药ETF,512010.XSHG,2.038,2600.0,18800,207.47,-3.0,2020-03-05,2020-03,"医药ETF
512010.XSHG"
2020-03-06 09:31:00,加仓,纳指ETF,513100.XSHG,3.492,1500.0,12500,,-2.0,2020-03-06,2020-03,"纳指ETF
513100.XSHG"
2020-03-06 13:02:00,止盈,黄金ETF,518880.XSHG,3.693,1700.0,7400,242.47,-6.0,2020-03-06,2020-03,"黄金ETF
518880.XSHG"
2020-03-09 13:03:00,加仓,纳指ETF,513100.XSHG,3.352,1500.0,14000,,-1.0,2020-03-09,2020-03,"纳指ETF
513100.XSHG"
2020-03-09 13:21:00,加仓,500ETF,510500.XSHG,6.008,700.0,7100,,-1.0,2020-03-09,2020-03,"500ETF
510500.XSHG"
2020-03-12 09:32:00,加仓,纳指ETF,513100.XSHG,3.193,1500.0,15500,,0.0,2020-03-12,2020-03,"纳指ETF
513100.XSHG"
2020-03-12 10:03:00,加仓,医药ETF,512010.XSHG,1.956,2600.0,21400,,-2.0,2020-03-12,2020-03,"医药ETF
512010.XSHG"
2020-03-12 10:03:00,加仓,中概互联,513050.XSHG,1.372,3300.0,36700,,1.0,2020-03-12,2020-03,"中概互联
513050.XSHG"
2020-03-13 09:31:00,加仓,纳指ETF,513100.XSHG,2.987,1500.0,17000,,1.0,2020-03-13,2020-03,"纳指ETF
513100.XSHG"
2020-03-13 09:31:00,加仓,黄金ETF,518880.XSHG,3.463,1700.0,9100,,-5.0,2020-03-13,2020-03,"黄金ETF
518880.XSHG"
2020-03-13 09:31:00,加仓,500ETF,510500.XSHG,5.7,700.0,7800,,0.0,2020-03-13,2020-03,"500ETF
510500.XSHG"
2020-03-13 09:31:00,加仓,医药ETF,512010.XSHG,1.841,2600.0,24000,,-1.0,2020-03-13,2020-03,"医药ETF
512010.XSHG"
2020-03-13 09:31:00,加仓,中概互联,513050.XSHG,1.282,3300.0,40000,,2.0,2020-03-13,2020-03,"中概互联
513050.XSHG"
2020-03-13 10:32:00,止盈,中概互联,513050.XSHG,1.334,3300.0,36700,171.16,1.0,2020-03-13,2020-03,"中概互联
513050.XSHG"
2020-03-13 13:02:00,止盈,纳指ETF,513100.XSHG,3.168,1500.0,15500,271.02,0.0,2020-03-13,2020-03,"纳指ETF
513100.XSHG"
2020-03-13 13:07:00,止盈,500ETF,510500.XSHG,5.93,700.0,7100,160.58,-1.0,2020-03-13,2020-03,"500ETF
510500.XSHG"
2020-03-13 13:20:00,止盈,纳指ETF,513100.XSHG,3.296,1500.0,14000,191.51,-1.0,2020-03-13,2020-03,"纳指ETF
513100.XSHG"
2020-03-16 09:31:00,加仓,纳指ETF,513100.XSHG,3.134,1500.0,15500,,0.0,2020-03-16,2020-03,"纳指ETF
513100.XSHG"
2020-03-16 14:03:00,加仓,500ETF,510500.XSHG,5.692,700.0,7800,,0.0,2020-03-16,2020-03,"500ETF
510500.XSHG"
2020-03-16 14:55:00,加仓,纳指ETF,513100.XSHG,3.007,1500.0,17000,,1.0,2020-03-16,2020-03,"纳指ETF
513100.XSHG"
2020-03-17 09:31:00,加仓,黄金ETF,518880.XSHG,3.312,1700.0,10800,,-4.0,2020-03-17,2020-03,"黄金ETF
518880.XSHG"
2020-03-17 09:32:00,止盈,纳指ETF,513100.XSHG,3.14,1500.0,15500,199.03,0.0,2020-03-17,2020-03,"纳指ETF
513100.XSHG"
2020-03-17 10:19:00,加仓,纳指ETF,513100.XSHG,3.014,1500.0,17000,,1.0,2020-03-17,2020-03,"纳指ETF
513100.XSHG"
2020-03-18 09:38:00,止盈,纳指ETF,513100.XSHG,3.14,1500.0,15500,188.53,0.0,2020-03-18,2020-03,"纳指ETF
513100.XSHG"
2020-03-18 14:23:00,加仓,纳指ETF,513100.XSHG,3.006,1500.0,17000,,1.0,2020-03-18,2020-03,"纳指ETF
513100.XSHG"
