timestamp,action,name,code,price,shares,position,profit,level,date,year_month,label
2019-01-02 09:30:00,重装建仓,纳指ETF,513100.XSHG,2.243,35600.0,35600.0,,,2019-01-02,2019-01,"纳指ETF
513100.XSHG"
2019-01-02 09:30:00,重装建仓,黄金ETF,518880.XSHG,2.826,28300.0,28300.0,,,2019-01-02,2019-01,"黄金ETF
518880.XSHG"
2019-01-02 09:30:00,重装建仓,500ETF,510500.XSHG,4.453,17900.0,17900.0,,,2019-01-02,2019-01,"500ETF
510500.XSHG"
2019-01-02 09:30:00,重装建仓,创业板ETF易方达,159915.XSHE,1.194,67000.0,67000.0,,,2019-01-02,2019-01,"创业板ETF易方达
159915.XSHE"
2019-01-02 09:31:00,底仓到账,纳指ETF,513100.XSHG,,,35600.0,,16.0,2019-01-02,2019-01,"纳指ETF
513100.XSHG"
2019-01-02 09:31:00,底仓到账,黄金ETF,518880.XSHG,,,28300.0,,16.0,2019-01-02,2019-01,"黄金ETF
518880.XSHG"
2019-01-02 09:31:00,底仓到账,500ETF,510500.XSHG,,,17900.0,,16.0,2019-01-02,2019-01,"500ETF
510500.XSHG"
2019-01-02 09:31:00,底仓到账,创业板ETF易方达,159915.XSHE,,,67000.0,,16.0,2019-01-02,2019-01,"创业板ETF易方达
159915.XSHE"
2019-01-04 09:31:00,加仓,创业板ETF易方达,159915.XSHE,1.155,4100.0,71100.0,,17.0,2019-01-04,2019-01,"创业板ETF易方达
159915.XSHE"
2019-01-04 09:32:00,等级校准,创业板ETF易方达,159915.XSHE,,,71100.0,,,2019-01-04,2019-01,"创业板ETF易方达
159915.XSHE"
2019-01-04 13:02:00,止盈,创业板ETF易方达,159915.XSHE,1.191,4300.0,66800.0,154.29,16.0,2019-01-04,2019-01,"创业板ETF易方达
159915.XSHE"
2019-01-07 10:47:00,止盈,500ETF,510500.XSHG,4.589,1100.0,16800.0,149.1,16.0,2019-01-07,2019-01,"500ETF
510500.XSHG"
2019-01-08 09:31:00,止盈,纳指ETF,513100.XSHG,2.314,2200.0,33400.0,155.69,15.0,2019-01-08,2019-01,"纳指ETF
513100.XSHG"
2019-01-09 10:27:00,止盈,创业板ETF易方达,159915.XSHE,1.227,4100.0,62700.0,147.1,15.0,2019-01-09,2019-01,"创业板ETF易方达
159915.XSHE"
2019-01-15 09:34:00,加仓,创业板ETF易方达,159915.XSHE,1.19,4000.0,66700.0,,16.0,2019-01-15,2019-01,"创业板ETF易方达
159915.XSHE"
2019-01-15 09:35:00,等级校准,创业板ETF易方达,159915.XSHE,,,66700.0,,,2019-01-15,2019-01,"创业板ETF易方达
159915.XSHE"
2019-01-21 09:31:00,止盈,纳指ETF,513100.XSHG,2.384,2100.0,31300.0,146.5,15.0,2019-01-21,2019-01,"纳指ETF
513100.XSHG"
2019-01-21 10:11:00,止盈,创业板ETF易方达,159915.XSHE,1.226,4200.0,62500.0,150.69,15.0,2019-01-21,2019-01,"创业板ETF易方达
159915.XSHE"
2019-01-29 10:08:00,加仓,创业板ETF易方达,159915.XSHE,1.189,4000.0,66500.0,,16.0,2019-01-29,2019-01,"创业板ETF易方达
159915.XSHE"
2019-01-29 10:09:00,等级校准,创业板ETF易方达,159915.XSHE,,,66500.0,,,2019-01-29,2019-01,"创业板ETF易方达
159915.XSHE"
2019-01-31 14:13:00,加仓,500ETF,510500.XSHG,4.449,1000.0,17800.0,,17.0,2019-01-31,2019-01,"500ETF
510500.XSHG"
